,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total,id
2014,Cádiz,65 y más,Extranjeros,Mujeres,2020,"1,73",11
2015,Cádiz,65 y más,Extranjeros,Mujeres,2019,"1,62",11
2052,Cantabria,0-15 años,TOTAL,Ambos sexos,2021,79.966,39
2053,Cantabria,0-15 años,TOTAL,Ambos sexos,2020,81.521,39
2054,Cantabria,0-15 años,TOTAL,Ambos sexos,2019,82.550,39
2055,Cantabria,0-15 años,TOTAL,Hombres,2021,40.972,39
2056,Cantabria,0-15 años,TOTAL,Hombres,2020,41.699,39
2057,Cantabria,0-15 años,TOTAL,Hombres,2019,42.223,39
2058,Cantabria,0-15 años,TOTAL,Mujeres,2021,38.994,39
2059,Cantabria,0-15 años,TOTAL,Mujeres,2020,39.822,39
2060,Cantabria,0-15 años,TOTAL,Mujeres,2019,40.327,39
2061,Cantabria,0-15 años,Españoles,Ambos sexos,2021,74.849,39
2062,Cantabria,0-15 años,Españoles,Ambos sexos,2020,76.367,39
2063,Cantabria,0-15 años,Españoles,Ambos sexos,2019,77.828,39
2064,Cantabria,0-15 años,Españoles,Hombres,2021,38.393,39
2065,Cantabria,0-15 años,Españoles,Hombres,2020,39.084,39
2066,Cantabria,0-15 años,Españoles,Hombres,2019,39.805,39
2067,Cantabria,0-15 años,Españoles,Mujeres,2021,36.456,39
2068,Cantabria,0-15 años,Españoles,Mujeres,2020,37.283,39
2069,Cantabria,0-15 años,Españoles,Mujeres,2019,38.023,39
2070,Cantabria,0-15 años,Extranjeros,Ambos sexos,2021,5.117,39
2071,Cantabria,0-15 años,Extranjeros,Ambos sexos,2020,5.154,39
2072,Cantabria,0-15 años,Extranjeros,Ambos sexos,2019,4.722,39
2073,Cantabria,0-15 años,Extranjeros,Hombres,2021,2.579,39
2074,Cantabria,0-15 años,Extranjeros,Hombres,2020,2.615,39
2075,Cantabria,0-15 años,Extranjeros,Hombres,2019,2.418,39
2076,Cantabria,0-15 años,Extranjeros,Mujeres,2021,2.538,39
2077,Cantabria,0-15 años,Extranjeros,Mujeres,2020,2.539,39
2078,Cantabria,0-15 años,Extranjeros,Mujeres,2019,2.304,39
2079,Cantabria,0-15 años,Extranjeros,Ambos sexos,2021,"6,40",39
2080,Cantabria,0-15 años,Extranjeros,Ambos sexos,2020,"6,32",39
2081,Cantabria,0-15 años,Extranjeros,Ambos sexos,2019,"5,72",39
2082,Cantabria,0-15 años,Extranjeros,Hombres,2021,"6,29",39
2083,Cantabria,0-15 años,Extranjeros,Hombres,2020,"6,27",39
2084,Cantabria,0-15 años,Extranjeros,Hombres,2019,"5,73",39
2085,Cantabria,0-15 años,Extranjeros,Mujeres,2021,"6,51",39
2086,Cantabria,0-15 años,Extranjeros,Mujeres,2020,"6,38",39
2087,Cantabria,0-15 años,Extranjeros,Mujeres,2019,"5,71",39
2088,Cantabria,16-64 años,TOTAL,Ambos sexos,2021,372.525,39
2089,Cantabria,16-64 años,TOTAL,Ambos sexos,2020,371.959,39
2090,Cantabria,16-64 años,TOTAL,Ambos sexos,2019,371.628,39
2091,Cantabria,16-64 años,TOTAL,Hombres,2021,185.867,39
2092,Cantabria,16-64 años,TOTAL,Hombres,2020,185.701,39
2093,Cantabria,16-64 años,TOTAL,Hombres,2019,185.546,39
2094,Cantabria,16-64 años,TOTAL,Mujeres,2021,186.658,39
2095,Cantabria,16-64 años,TOTAL,Mujeres,2020,186.258,39
2096,Cantabria,16-64 años,TOTAL,Mujeres,2019,186.082,39
2097,Cantabria,16-64 años,Españoles,Ambos sexos,2021,343.306,39
2098,Cantabria,16-64 años,Españoles,Ambos sexos,2020,342.917,39
2099,Cantabria,16-64 años,Españoles,Ambos sexos,2019,345.037,39
2100,Cantabria,16-64 años,Españoles,Hombres,2021,171.958,39
2101,Cantabria,16-64 años,Españoles,Hombres,2020,171.882,39
2102,Cantabria,16-64 años,Españoles,Hombres,2019,172.824,39
2103,Cantabria,16-64 años,Españoles,Mujeres,2021,171.348,39
2104,Cantabria,16-64 años,Españoles,Mujeres,2020,171.035,39
2105,Cantabria,16-64 años,Españoles,Mujeres,2019,172.213,39
2106,Cantabria,16-64 años,Extranjeros,Ambos sexos,2021,29.219,39
2107,Cantabria,16-64 años,Extranjeros,Ambos sexos,2020,29.042,39
2108,Cantabria,16-64 años,Extranjeros,Ambos sexos,2019,26.591,39
2109,Cantabria,16-64 años,Extranjeros,Hombres,2021,13.909,39
2110,Cantabria,16-64 años,Extranjeros,Hombres,2020,13.819,39
2111,Cantabria,16-64 años,Extranjeros,Hombres,2019,12.722,39
2112,Cantabria,16-64 años,Extranjeros,Mujeres,2021,15.310,39
2113,Cantabria,16-64 años,Extranjeros,Mujeres,2020,15.223,39
2114,Cantabria,16-64 años,Extranjeros,Mujeres,2019,13.869,39
2115,Cantabria,16-64 años,Extranjeros,Ambos sexos,2021,"7,84",39
2116,Cantabria,16-64 años,Extranjeros,Ambos sexos,2020,"7,81",39
2117,Cantabria,16-64 años,Extranjeros,Ambos sexos,2019,"7,16",39
2118,Cantabria,16-64 años,Extranjeros,Hombres,2021,"7,48",39
2119,Cantabria,16-64 años,Extranjeros,Hombres,2020,"7,44",39
2120,Cantabria,16-64 años,Extranjeros,Hombres,2019,"6,86",39
2121,Cantabria,16-64 años,Extranjeros,Mujeres,2021,"8,20",39
2122,Cantabria,16-64 años,Extranjeros,Mujeres,2020,"8,17",39
2123,Cantabria,16-64 años,Extranjeros,Mujeres,2019,"7,45",39
2124,Cantabria,65 y más,TOTAL,Ambos sexos,2021,132.016,39
2125,Cantabria,65 y más,TOTAL,Ambos sexos,2020,129.425,39
2126,Cantabria,65 y más,TOTAL,Ambos sexos,2019,126.900,39
2127,Cantabria,65 y más,TOTAL,Hombres,2021,56.539,39
2128,Cantabria,65 y más,TOTAL,Hombres,2020,55.159,39
2129,Cantabria,65 y más,TOTAL,Hombres,2019,54.032,39
2130,Cantabria,65 y más,TOTAL,Mujeres,2021,75.477,39
2131,Cantabria,65 y más,TOTAL,Mujeres,2020,74.266,39
2132,Cantabria,65 y más,TOTAL,Mujeres,2019,72.868,39
2133,Cantabria,65 y más,Españoles,Ambos sexos,2021,130.185,39
2134,Cantabria,65 y más,Españoles,Ambos sexos,2020,127.725,39
2135,Cantabria,65 y más,Españoles,Ambos sexos,2019,125.430,39
2136,Cantabria,65 y más,Españoles,Hombres,2021,55.806,39
2137,Cantabria,65 y más,Españoles,Hombres,2020,54.491,39
2138,Cantabria,65 y más,Españoles,Hombres,2019,53.461,39
2139,Cantabria,65 y más,Españoles,Mujeres,2021,74.379,39
2140,Cantabria,65 y más,Españoles,Mujeres,2020,73.234,39
2141,Cantabria,65 y más,Españoles,Mujeres,2019,71.969,39
2142,Cantabria,65 y más,Extranjeros,Ambos sexos,2021,1.831,39
2143,Cantabria,65 y más,Extranjeros,Ambos sexos,2020,1.700,39
2144,Cantabria,65 y más,Extranjeros,Ambos sexos,2019,1.470,39
2145,Cantabria,65 y más,Extranjeros,Hombres,2021,733,39
2146,Cantabria,65 y más,Extranjeros,Hombres,2020,668,39
2147,Cantabria,65 y más,Extranjeros,Hombres,2019,571,39
2148,Cantabria,65 y más,Extranjeros,Mujeres,2021,1.098,39
2149,Cantabria,65 y más,Extranjeros,Mujeres,2020,1.032,39
2150,Cantabria,65 y más,Extranjeros,Mujeres,2019,899,39
2151,Cantabria,65 y más,Extranjeros,Ambos sexos,2021,"1,39",39
2152,Cantabria,65 y más,Extranjeros,Ambos sexos,2020,"1,31",39
2153,Cantabria,65 y más,Extranjeros,Ambos sexos,2019,"1,16",39
2154,Cantabria,65 y más,Extranjeros,Hombres,2021,"1,30",39
2155,Cantabria,65 y más,Extranjeros,Hombres,2020,"1,21",39
2156,Cantabria,65 y más,Extranjeros,Hombres,2019,"1,06",39
2157,Cantabria,65 y más,Extranjeros,Mujeres,2021,"1,45",39
2158,Cantabria,65 y más,Extranjeros,Mujeres,2020,"1,39",39
2159,Cantabria,65 y más,Extranjeros,Mujeres,2019,"1,23",39
2196,Castellón/Castelló,0-15 años,TOTAL,Ambos sexos,2021,91.032,12
2197,Castellón/Castelló,0-15 años,TOTAL,Ambos sexos,2020,92.506,12
2198,Castellón/Castelló,0-15 años,TOTAL,Ambos sexos,2019,92.953,12
2199,Castellón/Castelló,0-15 años,TOTAL,Hombres,2021,47.028,12
2200,Castellón/Castelló,0-15 años,TOTAL,Hombres,2020,47.809,12
2201,Castellón/Castelló,0-15 años,TOTAL,Hombres,2019,48.012,12
2202,Castellón/Castelló,0-15 años,TOTAL,Mujeres,2021,44.004,12
2203,Castellón/Castelló,0-15 años,TOTAL,Mujeres,2020,44.697,12
2204,Castellón/Castelló,0-15 años,TOTAL,Mujeres,2019,44.941,12
2205,Castellón/Castelló,0-15 años,Españoles,Ambos sexos,2021,75.722,12
2206,Castellón/Castelló,0-15 años,Españoles,Ambos sexos,2020,76.877,12
2207,Castellón/Castelló,0-15 años,Españoles,Ambos sexos,2019,77.805,12
2208,Castellón/Castelló,0-15 años,Españoles,Hombres,2021,38.979,12
2209,Castellón/Castelló,0-15 años,Españoles,Hombres,2020,39.596,12
2210,Castellón/Castelló,0-15 años,Españoles,Hombres,2019,40.054,12
2211,Castellón/Castelló,0-15 años,Españoles,Mujeres,2021,36.743,12
2212,Castellón/Castelló,0-15 años,Españoles,Mujeres,2020,37.281,12
2213,Castellón/Castelló,0-15 años,Españoles,Mujeres,2019,37.751,12
2214,Castellón/Castelló,0-15 años,Extranjeros,Ambos sexos,2021,15.310,12
2215,Castellón/Castelló,0-15 años,Extranjeros,Ambos sexos,2020,15.629,12
2216,Castellón/Castelló,0-15 años,Extranjeros,Ambos sexos,2019,15.148,12
2217,Castellón/Castelló,0-15 años,Extranjeros,Hombres,2021,8.049,12
2218,Castellón/Castelló,0-15 años,Extranjeros,Hombres,2020,8.213,12
2219,Castellón/Castelló,0-15 años,Extranjeros,Hombres,2019,7.958,12
2220,Castellón/Castelló,0-15 años,Extranjeros,Mujeres,2021,7.261,12
2221,Castellón/Castelló,0-15 años,Extranjeros,Mujeres,2020,7.416,12
2222,Castellón/Castelló,0-15 años,Extranjeros,Mujeres,2019,7.190,12
2223,Castellón/Castelló,0-15 años,Extranjeros,Ambos sexos,2021,"16,82",12
2224,Castellón/Castelló,0-15 años,Extranjeros,Ambos sexos,2020,"16,90",12
2225,Castellón/Castelló,0-15 años,Extranjeros,Ambos sexos,2019,"16,30",12
2226,Castellón/Castelló,0-15 años,Extranjeros,Hombres,2021,"17,12",12
2227,Castellón/Castelló,0-15 años,Extranjeros,Hombres,2020,"17,18",12
2228,Castellón/Castelló,0-15 años,Extranjeros,Hombres,2019,"16,58",12
2229,Castellón/Castelló,0-15 años,Extranjeros,Mujeres,2021,"16,50",12
2230,Castellón/Castelló,0-15 años,Extranjeros,Mujeres,2020,"16,59",12
2231,Castellón/Castelló,0-15 años,Extranjeros,Mujeres,2019,"16,00",12
2232,Castellón/Castelló,16-64 años,TOTAL,Ambos sexos,2021,380.776,12
2233,Castellón/Castelló,16-64 años,TOTAL,Ambos sexos,2020,379.772,12
2234,Castellón/Castelló,16-64 años,TOTAL,Ambos sexos,2019,375.796,12
2235,Castellón/Castelló,16-64 años,TOTAL,Hombres,2021,193.076,12
2236,Castellón/Castelló,16-64 años,TOTAL,Hombres,2020,192.584,12
2237,Castellón/Castelló,16-64 años,TOTAL,Hombres,2019,190.625,12
2238,Castellón/Castelló,16-64 años,TOTAL,Mujeres,2021,187.700,12
2239,Castellón/Castelló,16-64 años,TOTAL,Mujeres,2020,187.188,12
2240,Castellón/Castelló,16-64 años,TOTAL,Mujeres,2019,185.171,12
2241,Castellón/Castelló,16-64 años,Españoles,Ambos sexos,2021,312.603,12
2242,Castellón/Castelló,16-64 años,Españoles,Ambos sexos,2020,311.658,12
2243,Castellón/Castelló,16-64 años,Españoles,Ambos sexos,2019,311.501,12
2244,Castellón/Castelló,16-64 años,Españoles,Hombres,2021,159.523,12
2245,Castellón/Castelló,16-64 años,Españoles,Hombres,2020,158.997,12
2246,Castellón/Castelló,16-64 años,Españoles,Hombres,2019,158.876,12
2247,Castellón/Castelló,16-64 años,Españoles,Mujeres,2021,153.080,12
2248,Castellón/Castelló,16-64 años,Españoles,Mujeres,2020,152.661,12
2249,Castellón/Castelló,16-64 años,Españoles,Mujeres,2019,152.625,12
2250,Castellón/Castelló,16-64 años,Extranjeros,Ambos sexos,2021,68.173,12
2251,Castellón/Castelló,16-64 años,Extranjeros,Ambos sexos,2020,68.114,12
2252,Castellón/Castelló,16-64 años,Extranjeros,Ambos sexos,2019,64.295,12
2253,Castellón/Castelló,16-64 años,Extranjeros,Hombres,2021,33.553,12
2254,Castellón/Castelló,16-64 años,Extranjeros,Hombres,2020,33.587,12
2255,Castellón/Castelló,16-64 años,Extranjeros,Hombres,2019,31.749,12
2256,Castellón/Castelló,16-64 años,Extranjeros,Mujeres,2021,34.620,12
2257,Castellón/Castelló,16-64 años,Extranjeros,Mujeres,2020,34.527,12
2258,Castellón/Castelló,16-64 años,Extranjeros,Mujeres,2019,32.546,12
2259,Castellón/Castelló,16-64 años,Extranjeros,Ambos sexos,2021,"17,90",12
2260,Castellón/Castelló,16-64 años,Extranjeros,Ambos sexos,2020,"17,94",12
2261,Castellón/Castelló,16-64 años,Extranjeros,Ambos sexos,2019,"17,11",12
2262,Castellón/Castelló,16-64 años,Extranjeros,Hombres,2021,"17,38",12
2263,Castellón/Castelló,16-64 años,Extranjeros,Hombres,2020,"17,44",12
2264,Castellón/Castelló,16-64 años,Extranjeros,Hombres,2019,"16,66",12
2265,Castellón/Castelló,16-64 años,Extranjeros,Mujeres,2021,"18,44",12
2266,Castellón/Castelló,16-64 años,Extranjeros,Mujeres,2020,"18,45",12
2267,Castellón/Castelló,16-64 años,Extranjeros,Mujeres,2019,"17,58",12
2268,Castellón/Castelló,65 y más,TOTAL,Ambos sexos,2021,115.256,12
2269,Castellón/Castelló,65 y más,TOTAL,Ambos sexos,2020,113.312,12
2270,Castellón/Castelló,65 y más,TOTAL,Ambos sexos,2019,111.213,12
2271,Castellón/Castelló,65 y más,TOTAL,Hombres,2021,51.311,12
2272,Castellón/Castelló,65 y más,TOTAL,Hombres,2020,50.406,12
2273,Castellón/Castelló,65 y más,TOTAL,Hombres,2019,49.440,12
2274,Castellón/Castelló,65 y más,TOTAL,Mujeres,2021,63.945,12
2275,Castellón/Castelló,65 y más,TOTAL,Mujeres,2020,62.906,12
2276,Castellón/Castelló,65 y más,TOTAL,Mujeres,2019,61.773,12
2277,Castellón/Castelló,65 y más,Españoles,Ambos sexos,2021,109.594,12
2278,Castellón/Castelló,65 y más,Españoles,Ambos sexos,2020,108.063,12
2279,Castellón/Castelló,65 y más,Españoles,Ambos sexos,2019,106.545,12
2280,Castellón/Castelló,65 y más,Españoles,Hombres,2021,48.716,12
2281,Castellón/Castelló,65 y más,Españoles,Hombres,2020,48.030,12
2282,Castellón/Castelló,65 y más,Españoles,Hombres,2019,47.314,12
2283,Castellón/Castelló,65 y más,Españoles,Mujeres,2021,60.878,12
2284,Castellón/Castelló,65 y más,Españoles,Mujeres,2020,60.033,12
2285,Castellón/Castelló,65 y más,Españoles,Mujeres,2019,59.231,12
2286,Castellón/Castelló,65 y más,Extranjeros,Ambos sexos,2021,5.662,12
2287,Castellón/Castelló,65 y más,Extranjeros,Ambos sexos,2020,5.249,12
2288,Castellón/Castelló,65 y más,Extranjeros,Ambos sexos,2019,4.668,12
2289,Castellón/Castelló,65 y más,Extranjeros,Hombres,2021,2.595,12
2290,Castellón/Castelló,65 y más,Extranjeros,Hombres,2020,2.376,12
2291,Castellón/Castelló,65 y más,Extranjeros,Hombres,2019,2.126,12
2292,Castellón/Castelló,65 y más,Extranjeros,Mujeres,2021,3.067,12
2293,Castellón/Castelló,65 y más,Extranjeros,Mujeres,2020,2.873,12
2294,Castellón/Castelló,65 y más,Extranjeros,Mujeres,2019,2.542,12
2295,Castellón/Castelló,65 y más,Extranjeros,Ambos sexos,2021,"4,91",12
2296,Castellón/Castelló,65 y más,Extranjeros,Ambos sexos,2020,"4,63",12
2297,Castellón/Castelló,65 y más,Extranjeros,Ambos sexos,2019,"4,20",12
2298,Castellón/Castelló,65 y más,Extranjeros,Hombres,2021,"5,06",12
2299,Castellón/Castelló,65 y más,Extranjeros,Hombres,2020,"4,71",12
2300,Castellón/Castelló,65 y más,Extranjeros,Hombres,2019,"4,30",12
2301,Castellón/Castelló,65 y más,Extranjeros,Mujeres,2021,"4,80",12
2302,Castellón/Castelló,65 y más,Extranjeros,Mujeres,2020,"4,57",12
2303,Castellón/Castelló,65 y más,Extranjeros,Mujeres,2019,"4,12",12
2340,Ciudad Real,0-15 años,TOTAL,Ambos sexos,2021,72.922,13
2341,Ciudad Real,0-15 años,TOTAL,Ambos sexos,2020,74.327,13
2342,Ciudad Real,0-15 años,TOTAL,Ambos sexos,2019,75.258,13
2343,Ciudad Real,0-15 años,TOTAL,Hombres,2021,37.354,13
2344,Ciudad Real,0-15 años,TOTAL,Hombres,2020,38.158,13
2345,Ciudad Real,0-15 años,TOTAL,Hombres,2019,38.563,13
2346,Ciudad Real,0-15 años,TOTAL,Mujeres,2021,35.568,13
2347,Ciudad Real,0-15 años,TOTAL,Mujeres,2020,36.169,13
2348,Ciudad Real,0-15 años,TOTAL,Mujeres,2019,36.695,13
2349,Ciudad Real,0-15 años,Españoles,Ambos sexos,2021,67.485,13
2350,Ciudad Real,0-15 años,Españoles,Ambos sexos,2020,68.791,13
2351,Ciudad Real,0-15 años,Españoles,Ambos sexos,2019,69.878,13
2352,Ciudad Real,0-15 años,Españoles,Hombres,2021,34.558,13
2353,Ciudad Real,0-15 años,Españoles,Hombres,2020,35.290,13
2354,Ciudad Real,0-15 años,Españoles,Hombres,2019,35.791,13
2355,Ciudad Real,0-15 años,Españoles,Mujeres,2021,32.927,13
2356,Ciudad Real,0-15 años,Españoles,Mujeres,2020,33.501,13
2357,Ciudad Real,0-15 años,Españoles,Mujeres,2019,34.087,13
2358,Ciudad Real,0-15 años,Extranjeros,Ambos sexos,2021,5.437,13
2359,Ciudad Real,0-15 años,Extranjeros,Ambos sexos,2020,5.536,13
2360,Ciudad Real,0-15 años,Extranjeros,Ambos sexos,2019,5.380,13
2361,Ciudad Real,0-15 años,Extranjeros,Hombres,2021,2.796,13
2362,Ciudad Real,0-15 años,Extranjeros,Hombres,2020,2.868,13
2363,Ciudad Real,0-15 años,Extranjeros,Hombres,2019,2.772,13
2364,Ciudad Real,0-15 años,Extranjeros,Mujeres,2021,2.641,13
2365,Ciudad Real,0-15 años,Extranjeros,Mujeres,2020,2.668,13
2366,Ciudad Real,0-15 años,Extranjeros,Mujeres,2019,2.608,13
2367,Ciudad Real,0-15 años,Extranjeros,Ambos sexos,2021,"7,46",13
2368,Ciudad Real,0-15 años,Extranjeros,Ambos sexos,2020,"7,45",13
2369,Ciudad Real,0-15 años,Extranjeros,Ambos sexos,2019,"7,15",13
2370,Ciudad Real,0-15 años,Extranjeros,Hombres,2021,"7,49",13
2371,Ciudad Real,0-15 años,Extranjeros,Hombres,2020,"7,52",13
2372,Ciudad Real,0-15 años,Extranjeros,Hombres,2019,"7,19",13
2373,Ciudad Real,0-15 años,Extranjeros,Mujeres,2021,"7,43",13
2374,Ciudad Real,0-15 años,Extranjeros,Mujeres,2020,"7,38",13
2375,Ciudad Real,0-15 años,Extranjeros,Mujeres,2019,"7,11",13
2376,Ciudad Real,16-64 años,TOTAL,Ambos sexos,2021,319.651,13
2377,Ciudad Real,16-64 años,TOTAL,Ambos sexos,2020,320.022,13
2378,Ciudad Real,16-64 años,TOTAL,Ambos sexos,2019,320.398,13
2379,Ciudad Real,16-64 años,TOTAL,Hombres,2021,163.094,13
2380,Ciudad Real,16-64 años,TOTAL,Hombres,2020,163.153,13
2381,Ciudad Real,16-64 años,TOTAL,Hombres,2019,163.137,13
2382,Ciudad Real,16-64 años,TOTAL,Mujeres,2021,156.557,13
2383,Ciudad Real,16-64 años,TOTAL,Mujeres,2020,156.869,13
2384,Ciudad Real,16-64 años,TOTAL,Mujeres,2019,157.261,13
2385,Ciudad Real,16-64 años,Españoles,Ambos sexos,2021,294.835,13
2386,Ciudad Real,16-64 años,Españoles,Ambos sexos,2020,295.392,13
2387,Ciudad Real,16-64 años,Españoles,Ambos sexos,2019,297.659,13
2388,Ciudad Real,16-64 años,Españoles,Hombres,2021,150.339,13
2389,Ciudad Real,16-64 años,Españoles,Hombres,2020,150.541,13
2390,Ciudad Real,16-64 años,Españoles,Hombres,2019,151.651,13
2391,Ciudad Real,16-64 años,Españoles,Mujeres,2021,144.496,13
2392,Ciudad Real,16-64 años,Españoles,Mujeres,2020,144.851,13
2393,Ciudad Real,16-64 años,Españoles,Mujeres,2019,146.008,13
2394,Ciudad Real,16-64 años,Extranjeros,Ambos sexos,2021,24.816,13
2395,Ciudad Real,16-64 años,Extranjeros,Ambos sexos,2020,24.630,13
2396,Ciudad Real,16-64 años,Extranjeros,Ambos sexos,2019,22.739,13
2397,Ciudad Real,16-64 años,Extranjeros,Hombres,2021,12.755,13
2398,Ciudad Real,16-64 años,Extranjeros,Hombres,2020,12.612,13
2399,Ciudad Real,16-64 años,Extranjeros,Hombres,2019,11.486,13
2400,Ciudad Real,16-64 años,Extranjeros,Mujeres,2021,12.061,13
2401,Ciudad Real,16-64 años,Extranjeros,Mujeres,2020,12.018,13
2402,Ciudad Real,16-64 años,Extranjeros,Mujeres,2019,11.253,13
2403,Ciudad Real,16-64 años,Extranjeros,Ambos sexos,2021,"7,76",13
2404,Ciudad Real,16-64 años,Extranjeros,Ambos sexos,2020,"7,70",13
2405,Ciudad Real,16-64 años,Extranjeros,Ambos sexos,2019,"7,10",13
2406,Ciudad Real,16-64 años,Extranjeros,Hombres,2021,"7,82",13
2407,Ciudad Real,16-64 años,Extranjeros,Hombres,2020,"7,73",13
2408,Ciudad Real,16-64 años,Extranjeros,Hombres,2019,"7,04",13
2409,Ciudad Real,16-64 años,Extranjeros,Mujeres,2021,"7,70",13
2410,Ciudad Real,16-64 años,Extranjeros,Mujeres,2020,"7,66",13
2411,Ciudad Real,16-64 años,Extranjeros,Mujeres,2019,"7,16",13
2412,Ciudad Real,65 y más,TOTAL,Ambos sexos,2021,100.018,13
2413,Ciudad Real,65 y más,TOTAL,Ambos sexos,2020,100.696,13
2414,Ciudad Real,65 y más,TOTAL,Ambos sexos,2019,100.105,13
2415,Ciudad Real,65 y más,TOTAL,Hombres,2021,43.315,13
2416,Ciudad Real,65 y más,TOTAL,Hombres,2020,43.531,13
2417,Ciudad Real,65 y más,TOTAL,Hombres,2019,43.177,13
2418,Ciudad Real,65 y más,TOTAL,Mujeres,2021,56.703,13
2419,Ciudad Real,65 y más,TOTAL,Mujeres,2020,57.165,13
2420,Ciudad Real,65 y más,TOTAL,Mujeres,2019,56.928,13
2421,Ciudad Real,65 y más,Españoles,Ambos sexos,2021,99.076,13
2422,Ciudad Real,65 y más,Españoles,Ambos sexos,2020,99.839,13
2423,Ciudad Real,65 y más,Españoles,Ambos sexos,2019,99.377,13
2424,Ciudad Real,65 y más,Españoles,Hombres,2021,42.929,13
2425,Ciudad Real,65 y más,Españoles,Hombres,2020,43.184,13
2426,Ciudad Real,65 y más,Españoles,Hombres,2019,42.885,13
2427,Ciudad Real,65 y más,Españoles,Mujeres,2021,56.147,13
2428,Ciudad Real,65 y más,Españoles,Mujeres,2020,56.655,13
2429,Ciudad Real,65 y más,Españoles,Mujeres,2019,56.492,13
2430,Ciudad Real,65 y más,Extranjeros,Ambos sexos,2021,942,13
2431,Ciudad Real,65 y más,Extranjeros,Ambos sexos,2020,857,13
2432,Ciudad Real,65 y más,Extranjeros,Ambos sexos,2019,728,13
2433,Ciudad Real,65 y más,Extranjeros,Hombres,2021,386,13
2434,Ciudad Real,65 y más,Extranjeros,Hombres,2020,347,13
2435,Ciudad Real,65 y más,Extranjeros,Hombres,2019,292,13
2436,Ciudad Real,65 y más,Extranjeros,Mujeres,2021,556,13
2437,Ciudad Real,65 y más,Extranjeros,Mujeres,2020,510,13
2438,Ciudad Real,65 y más,Extranjeros,Mujeres,2019,436,13
2439,Ciudad Real,65 y más,Extranjeros,Ambos sexos,2021,"0,94",13
2440,Ciudad Real,65 y más,Extranjeros,Ambos sexos,2020,"0,85",13
2441,Ciudad Real,65 y más,Extranjeros,Ambos sexos,2019,"0,73",13
2442,Ciudad Real,65 y más,Extranjeros,Hombres,2021,"0,89",13
2443,Ciudad Real,65 y más,Extranjeros,Hombres,2020,"0,80",13
2444,Ciudad Real,65 y más,Extranjeros,Hombres,2019,"0,68",13
2445,Ciudad Real,65 y más,Extranjeros,Mujeres,2021,"0,98",13
2446,Ciudad Real,65 y más,Extranjeros,Mujeres,2020,"0,89",13
2447,Ciudad Real,65 y más,Extranjeros,Mujeres,2019,"0,77",13
2484,Córdoba,0-15 años,TOTAL,Ambos sexos,2021,117.941,14
2485,Córdoba,0-15 años,TOTAL,Ambos sexos,2020,120.868,14
2486,Córdoba,0-15 años,TOTAL,Ambos sexos,2019,122.794,14
2487,Córdoba,0-15 años,TOTAL,Hombres,2021,60.750,14
2488,Córdoba,0-15 años,TOTAL,Hombres,2020,62.278,14
2489,Córdoba,0-15 años,TOTAL,Hombres,2019,63.253,14
2490,Córdoba,0-15 años,TOTAL,Mujeres,2021,57.191,14
2491,Córdoba,0-15 años,TOTAL,Mujeres,2020,58.590,14
2492,Córdoba,0-15 años,TOTAL,Mujeres,2019,59.541,14
2493,Córdoba,0-15 años,Españoles,Ambos sexos,2021,114.653,14
2494,Córdoba,0-15 años,Españoles,Ambos sexos,2020,117.345,14
2495,Córdoba,0-15 años,Españoles,Ambos sexos,2019,119.533,14
2496,Córdoba,0-15 años,Españoles,Hombres,2021,59.029,14
2497,Córdoba,0-15 años,Españoles,Hombres,2020,60.452,14
2498,Córdoba,0-15 años,Españoles,Hombres,2019,61.585,14
2499,Córdoba,0-15 años,Españoles,Mujeres,2021,55.624,14
2500,Córdoba,0-15 años,Españoles,Mujeres,2020,56.893,14
2501,Córdoba,0-15 años,Españoles,Mujeres,2019,57.948,14
2502,Córdoba,0-15 años,Extranjeros,Ambos sexos,2021,3.288,14
2503,Córdoba,0-15 años,Extranjeros,Ambos sexos,2020,3.523,14
2504,Córdoba,0-15 años,Extranjeros,Ambos sexos,2019,3.261,14
2505,Córdoba,0-15 años,Extranjeros,Hombres,2021,1.721,14
2506,Córdoba,0-15 años,Extranjeros,Hombres,2020,1.826,14
2507,Córdoba,0-15 años,Extranjeros,Hombres,2019,1.668,14
